Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HTTPS Self Signed Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Base Domain HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS,Unknown Error
hrawareness.org,hrawareness.org,http://www.hrawareness.org,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
gregorense.com,gregorense.com,https://www.gregorense.com,True,False,,True,True,False,True,False,False,False,False,True,max-age=604800,604800,False,False,False,False,False,True,True,False,False
studirosacrociani.com,studirosacrociani.com,http://studirosacrociani.com,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
hockeypadovasud.webnode.it,webnode.it,https://hockeypadovasud.webnode.it,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
associazionehelyos.it,associazionehelyos.it,http://www.associazionehelyos.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
fondazionecomunica.org,fondazionecomunica.org,http://www.fondazionecomunica.org,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
ghosthunterpadova.com,ghosthunterpadova.com,http://www.ghosthunterpadova.com,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
sotterraneipadova.it/sotterranei/,it/sotterranei/,http://www.sotterraneipadova.it/sotterranei/,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
immagineperimmagine.wordpress.com,wordpress.com,https://immagineperimmagine.wordpress.com,True,False,,True,True,False,False,False,False,False,False,True,max-age=15552000,15552000,False,False,False,False,False,True,True,False,False
ilsognodistefano.it,ilsognodistefano.it,http://www.ilsognodistefano.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
tappetovolantepadova.com,tappetovolantepadova.com,http://www.tappetovolantepadova.com,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
indigenateatro.com,indigenateatro.com,http://indigenateatro.com,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
fotoantenore.org,fotoantenore.org,http://www.fotoantenore.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
ioconsumatori.altervista.org,altervista.org,http://ioconsumatori.altervista.org,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
regazzo.org,regazzo.org,http://regazzo.org,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
interensemble.it,interensemble.it,https://www.interensemble.it,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
inchordisetorgano.com,inchordisetorgano.com,https://www.inchordisetorgano.com,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
iqvpd.it,iqvpd.it,http://www.iqvpd.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
icit.it,icit.it,https://www.icit.it,True,False,,True,True,False,False,False,False,False,False,True,max-age=604800,604800,False,False,False,False,False,True,True,False,False
psicosintesi.it,psicosintesi.it,http://www.psicosintesi.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
imla.it,imla.it,http://www.imla.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
istitutonamir.it,istitutonamir.it,http://www.istitutonamir.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
bioarchitettura.it/istituto/c3-sezioni-italiane/area-nord/sezione-di-padova/,it/istituto/c3-sezioni-italiane/area-nord/sezione-di-padova/,http://www.bioarchitettura.it/istituto/c3-sezioni-italiane/area-nord/sezione-di-padova/,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
intellighenziaproject.it,intellighenziaproject.it,https://www.intellighenziaproject.it,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
jindojo.it,jindojo.it,https://www.jindojo.it,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
teatroragazzi.com,teatroragazzi.com,http://www.teatroragazzi.com,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
ipapadova.org,ipapadova.org,http://ipapadova.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
elementiliberali.it,elementiliberali.it,http://elementiliberali.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
icfpadova.com,icfpadova.com,http://icfpadova.com,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
irasdi.org,irasdi.org,http://www.irasdi.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
sites.google.com/site/kyudotakenokoasd/home,com/site/kyudotakenokoasd/home,https://sites.google.com/site/kyudotakenokoasd/home,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
jollyclubpattinaggio.it,jollyclubpattinaggio.it,http://www.jollyclubpattinaggio.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
lapoesiadelmovimento.it ,it ,http://lapoesiadelmovimento.it ,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
jardin.it,jardin.it,https://www.jardin.it,True,False,,True,True,False,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False
lafattoriaincitta.org/,org/,http://lafattoriaincitta.org/,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
viviautismo.org,viviautismo.org,http://www.viviautismo.org,True,False,,False,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False,False,False
losteriavolante.wordpress.com,wordpress.com,https://losteriavolante.wordpress.com,True,False,,True,True,False,False,False,False,False,False,True,max-age=15552000,15552000,False,False,False,False,False,True,True,False,False
lav.it/sedi/padova,it/sedi/padova,https://www.lav.it/sedi/padova,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
laboratorioartaud.org,laboratorioartaud.org,https://laboratorioartaud.org,True,False,,True,True,False,True,False,False,False,False,True,max-age=86400,86400,False,False,False,False,False,True,True,False,False
alberodelmiele.org,alberodelmiele.org,http://www.alberodelmiele.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
legambientepadova.it,legambientepadova.it,http://legambientepadova.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
hepatos.org,hepatos.org,http://www.hepatos.org,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
lasferadanza.it,lasferadanza.it,http://www.lasferadanza.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
mappamundiyoga.it,mappamundiyoga.it,http://mappamundiyoga.it,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
manonellamano.org,manonellamano.org,http://manonellamano.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
maisha.it,maisha.it,http://maisha.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
kairosdonna.eu,kairosdonna.eu,http://kairosdonna.eu,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
medicisenzafrontiere.it,medicisenzafrontiere.it,https://www.medicisenzafrontiere.it,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
padovajazz.com,padovajazz.com,http://www.padovajazz.com,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
latorlonga.it,latorlonga.it,http://www.latorlonga.it,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
metaarte.it,metaarte.it,https://metaarte.it,True,False,,True,True,False,True,False,False,False,False,True,max-age=86400,86400,False,False,False,False,False,True,True,False,False
manitese.it/padova/,it/padova/,https://manitese.it/padova/,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
movinazionale.it,movinazionale.it,http://movinazionale.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
difesadelcittadino.it,difesadelcittadino.it,http://www.difesadelcittadino.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
lifelineitalia.org,lifelineitalia.org,http://www.lifelineitalia.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
mopl.it,mopl.it,http://www.mopl.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
mondogiuggiola.it,mondogiuggiola.it,http://www.mondogiuggiola.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
nessunotocchicaino.it,nessunotocchicaino.it,http://nessunotocchicaino.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
laboratoriocaleidoscopio.it,laboratoriocaleidoscopio.it,https://www.laboratoriocaleidoscopio.it,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
mfe.it,mfe.it,http://www.mfe.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
noiassociazione.org,noiassociazione.org,http://www.noiassociazione.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
newesedraskating.blogspot.it,newesedraskating.blogspot.it,http://newesedraskating.blogspot.it,True,True,http://newesedraskating.blogspot.com/,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
volontadivivere.org,volontadivivere.org,https://www.volontadivivere.org,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
novasymphoniapatavina.it,novasymphoniapatavina.it,http://www.novasymphoniapatavina.it,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
padovadonne.it,padovadonne.it,http://www.padovadonne.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
ilvolo.org,ilvolo.org,http://www.ilvolo.org,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
perilmondo.org,perilmondo.org,http://perilmondo.org,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
patavium2003.it,patavium2003.it,http://www.patavium2003.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
padovadanza.it,padovadanza.it,https://www.padovadanza.it,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
padovarte.com,padovarte.com,https://www.padovarte.com,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
usarcella.com,usarcella.com,http://www.usarcella.com,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
momart.padova.it,momart.padova.it,http://www.momart.padova.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
adraitalia.org,adraitalia.org,https://adraitalia.org,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
icompagnidasilo.wordpress.com,wordpress.com,https://icompagnidasilo.wordpress.com,True,False,,True,True,False,False,False,False,False,False,True,max-age=15552000,15552000,False,False,False,False,False,True,True,False,False
progettodogon.org,progettodogon.org,http://www.progettodogon.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
pscicom.it,pscicom.it,http://pscicom.it,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
psiche2000.it,psiche2000.it,http://www.psiche2000.it,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
popolinsieme.eu,popolinsieme.eu,http://www.popolinsieme.eu,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
progettogulliver.org,progettogulliver.org,http://www.progettogulliver.org,True,True,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
realpadova.it,realpadova.it,http://realpadova.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
queenartstudio.it,queenartstudio.it,http://www.queenartstudio.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
rivs.it,rivs.it,http://rivs.it,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
accademiacquerello-padova.it,accademiacquerello-padova.it,http://www.accademiacquerello-padova.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
karibuafrika.it,karibuafrika.it,http://karibuafrika.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
sanmarcocalcio.com,sanmarcocalcio.com,http://www.sanmarcocalcio.com,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
panthaku.weebly.com,weebly.com,https://panthaku.weebly.com,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
donnetrepuntouno.eu,donnetrepuntouno.eu,http://donnetrepuntouno.eu,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
orchestragiovaniledelveneto.it,orchestragiovaniledelveneto.it,http://www.orchestragiovaniledelveneto.it,True,True,https://www.aicaweb.it/,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
projectforpeople.org,projectforpeople.org,http://www.projectforpeople.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
spaziogershwin.org,spaziogershwin.org,http://www.spaziogershwin.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
riverfilmfestival.org,riverfilmfestival.org,http://riverfilmfestival.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
sasfal-cgil.it,sasfal-cgil.it,https://www.sasfal-cgil.it,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
societadidapadova.it,societadidapadova.it,http://societadidapadova.it,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
salvamentopadova.it,salvamentopadova.it,http://www.salvamentopadova.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
scuolabmxpadova.it,scuolabmxpadova.it,http://www.scuolabmxpadova.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
digilander.libero.it/societasveneta/,it/societasveneta/,https://digilander.libero.it/societasveneta/,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
socialmente.org,socialmente.org,http://socialmente.org,True,False,,False,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False,False,False
aiapadova.it,aiapadova.it,http://www.aiapadova.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
soroptimist.it/club/padova/,it/club/padova/,https://www.soroptimist.it/club/padova/,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
studyoyoga.it,studyoyoga.it,http://www.studyoyoga.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
asdres.it,asdres.it,http://www.asdres.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
archeovenetaonlus.it,archeovenetaonlus.it,http://www.archeovenetaonlus.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
uisp.it/padova/,it/padova/,http://uisp.it/padova/,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
sippnet.it,sippnet.it,http://sippnet.it,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
ustorre.org,ustorre.org,http://ustorre.org,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
terepia.org,terepia.org,http://terepia.org,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
uildmaislapadova.it/,it/,http://uildmaislapadova.it/,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
unmspd.org,unmspd.org,http://www.unmspd.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
usarcella.com,usarcella.com,http://www.usarcella.com,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
unipoppd.org,unipoppd.org,http://unipoppd.org,True,False,,False,False,False,False,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False
tigrebianca.it/,it/,http://www.tigrebianca.it/,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
voicemusiccenter.com,voicemusiccenter.com,http://voicemusiccenter.com,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
unitalsitriveneto.it,unitalsitriveneto.it,http://www.unitalsitriveneto.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
teatrolaterale.it,teatrolaterale.it,http://www.teatrolaterale.it,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
mirpadova.org,mirpadova.org,http://mirpadova.org,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
yabasta.it,yabasta.it,http://yabasta.it,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False
viverebeneacademy.it,viverebeneacademy.it,http://viverebeneacademy.it,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
suonipatavini.it,suonipatavini.it,https://www.suonipatavini.it,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False
veteranisportpadova.org,veteranisportpadova.org,http://www.veteranisportpadova.org,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False
route66-acc.com,route66-acc.com,http://www.route66-acc.com,True,True,https://route66-acc.weebly.com/,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
voltabarozzo.it,voltabarozzo.it,http://voltabarozzo.it,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False
